DATOS HORARIOS GENERADOS CON EL EXPLORADOR DE ENERGIA SOLAR PARA UN ANIO METEOROLOGICO TIPICO
""
-----------------------------------------------------------------------------------------
DESCRIPCION,Datos para la evaluacion de la radiacion solar generados con un modelo de transferencia radiativa
VERSION DEL MODELO,2.0
FUENTE,Ministerio de Energia / Departamento de Geofisica Universidad de Chile
CONTACTO,ernc@dgf.uchile.cl
-----------------------------------------------------------------------------------------
""
CARACTERISTICAS DEL SITIO
NOMBRE DEL SITIO,S1
LATITUD,-32.772383880381746
LONGITUD,-71.18571363903652
ALTURA,221.0
""
-----------------------------------------------------------------------------------------
PERIODO DE DATOS
FECHA INICIAL,2004-01-01 00:00:00
FECHA FINAL,2016-12-18 23:00:00
INTERVALO,60 minutos
METODO DE CALCULO,Promedio de valores instantaneos cada 10 minutos
""
-----------------------------------------------------------------------------------------
VARIABLES INCLUIDAS
""
VARIABLE,UNIDAD,DESCRIPCION
glb,W/m2,Radiacion Global
dir,W/m2,Radiacion Directa
dif,W/m2,Radiacion Difusa
sct,W/m2,Radiacion Difusa Reflejada
ghi,W/m2,Radiacion Global Horizontal
dirh,W/m2,Radiacion Directa
difh,W/m2,Radiacion Difusa
dni,W/m2,Radiacion Directa Normal
temp,C,Temperatura en 2 metros (Corejida)
vel,m/s,Velocidad de Viento
shadow,0 = Sin; 1 = Con (inc. la noche);,Presencia de sombras debido a la topografia
cloud,"1=Si, 0=No",Presencia de nubes
""
-----------------------------------------------------------------------------------------
""
Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2012-01-01 13:00:00,985.58,837.24,128.25,20.09,1037.76,898.26,139.50,912.40,30.82,3.74,0.00,0.00
2012-01-01 14:00:00,934.39,790.62,124.55,19.22,992.82,857.34,135.48,904.53,32.19,3.66,0.00,0.00
2012-01-01 15:00:00,813.68,679.24,117.29,17.16,886.24,758.66,127.58,881.13,31.64,3.66,0.00,0.00
2012-01-01 16:00:00,635.54,514.97,106.50,14.07,727.02,611.18,115.84,837.18,30.82,3.70,0.00,0.00
2012-01-01 17:00:00,420.13,317.91,91.97,10.25,529.48,429.44,100.04,761.86,29.77,3.76,0.00,0.00
2012-01-01 18:00:00,130.49,0.59,127.20,2.70,139.52,1.16,138.36,3.11,28.81,2.56,0.00,1.00
2012-01-01 19:00:00,45.59,0.00,43.45,2.14,110.66,63.40,47.26,368.76,25.99,1.89,0.00,0.00
2012-01-01 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.48,1.44,1.00,0.00
2012-01-01 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.40,1.22,1.00,0.00
2012-01-01 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.81,1.19,1.00,0.00
2012-01-01 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.74,1.31,1.00,0.00
2012-01-02 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.10,0.52,1.00,0.00
2012-01-02 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.26,0.48,1.00,0.00
2012-01-02 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.43,0.51,1.00,0.00
2012-01-02 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.66,0.50,1.00,0.00
2012-01-02 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.95,0.48,1.00,0.00
2012-01-02 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.29,0.42,1.00,0.00
2012-01-02 06:00:00,14.96,0.00,14.65,0.31,15.94,0.00,15.94,0.00,11.69,1.48,1.00,0.00
2012-01-02 07:00:00,80.25,23.95,52.59,3.71,191.78,134.58,57.20,538.96,13.70,1.79,0.00,0.00
2012-01-02 08:00:00,287.27,206.95,72.41,7.92,409.14,330.38,78.76,736.57,15.95,2.29,0.00,0.00
2012-01-02 09:00:00,516.08,418.77,85.24,12.07,623.36,530.64,92.72,840.84,18.91,2.66,0.00,0.00
2012-01-02 10:00:00,723.61,614.05,93.88,15.68,809.76,707.64,102.12,901.34,21.85,3.16,0.00,0.00
2012-01-02 11:00:00,884.05,766.36,99.27,18.42,951.22,843.24,107.98,937.00,24.64,3.75,0.00,0.00
2012-01-02 12:00:00,980.81,859.06,101.70,20.05,1035.78,925.16,110.62,955.81,26.99,3.10,0.00,0.00
2012-01-02 13:00:00,1005.16,882.41,102.29,20.46,1057.08,945.82,111.26,960.89,28.61,3.05,0.00,0.00
2012-01-02 14:00:00,954.41,834.57,100.23,19.61,1013.04,904.02,109.02,953.56,29.99,3.04,0.00,0.00
2012-01-02 15:00:00,833.44,720.35,95.52,17.57,907.42,803.52,103.90,932.65,29.43,3.11,0.00,0.00
2012-01-02 16:00:00,653.75,551.15,88.11,14.49,748.72,652.88,95.84,893.43,28.60,3.21,0.00,0.00
2012-01-02 17:00:00,434.39,346.05,77.68,10.66,550.50,466.00,84.50,825.46,27.54,3.34,0.00,0.00
2012-01-02 18:00:00,205.10,135.57,63.10,6.42,331.64,263.00,68.64,702.98,27.41,2.16,0.00,0.00
2012-01-02 19:00:00,42.42,0.00,40.08,2.34,120.82,77.22,43.60,447.35,24.85,1.47,0.00,0.00
2012-01-02 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.58,1.01,1.00,0.00
2012-01-02 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.73,0.72,1.00,0.00
2012-01-02 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.37,0.57,1.00,0.00
2012-01-02 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.53,0.54,1.00,0.00
2012-01-03 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.84,0.69,1.00,0.00
2012-01-03 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.09,0.54,1.00,0.00
2012-01-03 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.35,0.46,1.00,0.00
2012-01-03 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.72,0.38,1.00,0.00
2012-01-03 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,0.39,1.00,0.00
2012-01-03 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.61,0.40,1.00,0.00
2012-01-03 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.04,0.87,1.00,1.00
2012-01-03 07:00:00,31.97,0.54,30.72,0.71,36.52,3.10,33.42,12.52,14.35,1.02,0.00,1.00
2012-01-03 08:00:00,83.62,0.00,81.89,1.72,89.08,0.00,89.08,0.00,16.91,1.37,0.00,1.00
2012-01-03 09:00:00,142.41,5.97,133.49,2.96,152.76,7.56,145.20,12.01,19.91,1.79,0.00,1.00
2012-01-03 10:00:00,739.45,636.15,87.28,16.02,827.54,732.60,94.94,934.93,22.89,2.35,0.00,0.00
2012-01-03 11:00:00,903.04,791.39,92.85,18.80,971.06,870.06,101.00,967.95,25.72,3.01,0.00,0.00
2012-01-03 12:00:00,1001.84,885.49,95.89,20.46,1057.10,952.80,104.30,985.00,27.79,3.78,0.00,0.00
2012-01-03 13:00:00,1025.95,907.83,97.25,20.87,1077.94,972.16,105.78,987.83,29.41,3.75,0.00,0.00
2012-01-03 14:00:00,973.97,857.85,96.13,19.99,1032.70,928.14,104.56,978.83,30.80,3.75,0.00,0.00
2012-01-03 15:00:00,850.64,740.30,92.43,17.91,925.12,824.58,100.54,956.51,30.25,3.90,0.00,0.00
2012-01-03 16:00:00,667.65,566.89,85.98,14.79,763.72,670.20,93.52,916.23,29.44,4.08,0.00,0.00
2012-01-03 17:00:00,444.24,356.96,76.40,10.88,562.24,479.14,83.10,847.44,28.40,4.29,0.00,0.00
2012-01-03 18:00:00,210.18,141.15,62.46,6.58,339.64,271.70,67.94,724.67,27.05,2.58,0.00,0.00
2012-01-03 19:00:00,42.33,0.00,39.92,2.42,124.78,81.36,43.42,469.46,24.39,1.89,0.00,0.00
2012-01-03 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.04,1.41,1.00,0.00
2012-01-03 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.18,1.02,1.00,0.00
2012-01-03 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.80,0.88,1.00,0.00
2012-01-03 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.95,0.96,1.00,0.00
2012-01-04 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.14,0.47,1.00,0.00
2012-01-04 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.27,0.26,1.00,0.00
2012-01-04 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.42,0.18,1.00,0.00
2012-01-04 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.74,0.21,1.00,0.00
2012-01-04 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,0.22,1.00,0.00
2012-01-04 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.54,0.17,1.00,0.00
2012-01-04 06:00:00,13.54,0.00,13.26,0.28,14.42,0.00,14.42,0.00,12.02,0.40,1.00,0.00
2012-01-04 07:00:00,68.96,0.00,67.53,1.42,73.46,0.00,73.46,0.00,14.04,0.66,0.00,1.00
2012-01-04 08:00:00,195.60,11.19,180.26,4.14,213.98,17.90,196.08,40.30,16.30,1.14,0.00,1.00
2012-01-04 09:00:00,522.93,423.67,87.04,12.22,630.98,536.30,94.68,854.77,19.23,1.69,0.00,0.00
2012-01-04 10:00:00,733.76,620.22,97.67,15.87,819.88,713.64,106.24,912.51,22.15,2.38,0.00,0.00
2012-01-04 11:00:00,896.79,772.95,105.19,18.65,963.46,849.04,114.42,945.69,24.92,3.16,0.00,0.00
2012-01-04 12:00:00,995.19,865.15,109.73,20.31,1049.32,929.96,119.36,962.05,26.79,2.69,0.00,0.00
2012-01-04 13:00:00,1019.14,887.39,111.04,20.71,1069.98,949.20,120.78,964.75,28.28,2.71,0.00,0.00
2012-01-04 14:00:00,966.92,837.76,109.33,19.83,1024.24,905.32,118.92,954.60,29.53,2.76,0.00,0.00
2012-01-04 15:00:00,843.57,721.33,104.51,17.73,915.92,802.24,113.68,930.12,28.88,2.89,0.00,0.00
2012-01-04 16:00:00,661.08,550.01,96.48,14.59,753.84,648.90,104.94,886.39,27.97,3.04,0.00,0.00
2012-01-04 17:00:00,439.30,343.75,84.85,10.69,552.16,459.86,92.30,812.30,26.82,3.22,0.00,0.00
2012-01-04 18:00:00,208.88,134.16,68.33,6.40,330.48,256.16,74.32,681.75,24.99,2.76,0.00,0.00
2012-01-04 19:00:00,44.73,0.00,42.42,2.31,119.24,73.10,46.14,420.13,22.39,2.02,0.00,0.00
2012-01-04 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.09,1.49,1.00,0.00
2012-01-04 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.29,1.17,1.00,0.00
2012-01-04 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.97,1.01,1.00,0.00
2012-01-04 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.18,1.01,1.00,0.00
2012-01-05 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.09,0.81,1.00,0.00
2012-01-05 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.21,0.62,1.00,0.00
2012-01-05 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.35,0.49,1.00,0.00
2012-01-05 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.60,0.31,1.00,0.00
2012-01-05 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.89,0.21,1.00,0.00
2012-01-05 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.25,0.18,1.00,0.00
2012-01-05 06:00:00,12.82,0.00,12.56,0.26,13.66,0.00,13.66,0.00,10.30,0.74,1.00,0.00
2012-01-05 07:00:00,52.62,0.11,51.41,1.10,56.62,0.70,55.92,2.89,12.44,0.99,0.00,1.00
2012-01-05 08:00:00,66.22,0.00,64.85,1.37,70.54,0.00,70.54,0.00,14.83,1.46,0.00,1.00
2012-01-05 09:00:00,336.61,58.22,271.26,7.14,368.70,73.64,295.06,117.73,17.84,1.91,0.00,1.00
2012-01-05 10:00:00,713.55,593.52,104.62,15.41,796.12,682.32,113.80,874.16,20.84,2.50,0.00,0.00
2012-01-05 11:00:00,873.80,742.89,112.75,18.16,937.82,815.18,122.64,909.07,23.69,3.18,0.00,0.00
2012-01-05 12:00:00,970.53,833.21,117.53,19.80,1022.52,894.68,127.84,926.20,25.35,2.61,0.00,0.00
2012-01-05 13:00:00,994.94,855.64,119.09,20.21,1043.76,914.22,129.54,929.43,26.98,2.49,0.00,0.00
2012-01-05 14:00:00,944.35,807.73,117.27,19.34,999.24,871.68,127.56,919.07,28.36,2.40,0.00,0.00
2012-01-05 15:00:00,823.61,694.30,112.03,17.28,892.76,770.90,121.86,893.42,27.83,2.56,0.00,0.00
2012-01-05 16:00:00,644.78,527.40,103.19,14.19,733.12,620.88,112.24,847.43,27.04,2.75,0.00,0.00
2012-01-05 17:00:00,427.90,327.22,90.33,10.35,534.56,436.30,98.26,769.90,26.01,2.97,0.00,0.00
2012-01-05 18:00:00,204.29,126.05,72.09,6.14,317.16,238.74,78.42,634.30,24.60,2.98,0.00,0.00
2012-01-05 19:00:00,45.99,0.00,43.82,2.18,112.44,64.78,47.66,371.22,22.24,2.31,0.00,0.00
2012-01-05 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.18,1.86,1.00,0.00
2012-01-05 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.67,1.59,1.00,0.00
2012-01-05 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.65,1.46,1.00,0.00
2012-01-05 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.15,1.46,1.00,0.00
2012-01-06 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.39,1.11,1.00,0.00
2012-01-06 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.83,1.00,1.00,0.00
2012-01-06 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.28,0.94,1.00,0.00
2012-01-06 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.72,0.84,1.00,0.00
2012-01-06 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.21,0.80,1.00,0.00
2012-01-06 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.76,0.84,1.00,0.00
2012-01-06 06:00:00,12.03,0.00,11.79,0.25,12.82,0.00,12.82,0.00,12.19,1.52,1.00,0.00
2012-01-06 07:00:00,48.54,0.24,47.27,1.03,52.98,1.56,51.42,6.50,14.29,1.71,0.00,1.00
2012-01-06 08:00:00,74.49,0.00,72.96,1.54,79.36,0.00,79.36,0.00,16.63,2.11,0.00,1.00
2012-01-06 09:00:00,186.23,12.00,170.35,3.88,200.46,15.16,185.30,24.31,19.55,2.51,0.00,1.00
2012-01-06 10:00:00,696.91,568.62,113.26,15.03,776.20,653.00,123.20,838.24,22.45,3.05,0.00,0.00
2012-01-06 11:00:00,855.96,715.62,122.57,17.77,917.76,784.44,133.32,875.85,25.20,3.68,0.00,0.00
2012-01-06 12:00:00,952.62,805.10,128.10,19.42,1002.88,863.54,139.34,894.59,26.81,3.30,0.00,0.00
2012-01-06 13:00:00,980.16,832.56,127.71,19.89,1027.32,888.40,138.92,903.47,28.27,3.27,0.00,0.00
2012-01-06 14:00:00,933.11,790.44,123.58,19.09,986.28,851.86,134.42,898.07,29.49,3.28,0.00,0.00
2012-01-06 15:00:00,816.15,683.10,115.95,17.10,883.34,757.22,126.12,877.20,28.84,3.23,0.00,0.00
2012-01-06 16:00:00,640.98,521.97,104.93,14.08,727.30,613.16,114.14,836.22,27.92,3.22,0.00,0.00
2012-01-06 17:00:00,427.25,326.61,90.33,10.30,532.22,433.96,98.26,764.80,26.77,3.23,0.00,0.00
2012-01-06 18:00:00,205.23,127.97,71.10,6.15,317.78,240.44,77.34,637.72,25.28,2.87,0.00,0.00
2012-01-06 19:00:00,45.18,0.00,42.97,2.21,114.32,67.58,46.74,386.12,22.57,2.27,0.00,0.00
2012-01-06 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.17,1.91,1.00,0.00
2012-01-06 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.21,1.81,1.00,0.00
2012-01-06 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.73,1.81,1.00,0.00
2012-01-06 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.77,1.91,1.00,0.00
2012-01-07 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.59,1.67,1.00,0.00
2012-01-07 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.76,1.64,1.00,0.00
2012-01-07 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.94,1.67,1.00,0.00
2012-01-07 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,1.46,1.00,0.00
2012-01-07 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.14,1.33,1.00,0.00
2012-01-07 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.32,1.27,1.00,0.00
2012-01-07 06:00:00,11.11,0.00,10.88,0.23,11.84,0.00,11.84,0.00,9.67,1.11,1.00,0.00
2012-01-07 07:00:00,56.87,0.00,55.69,1.17,60.58,0.00,60.58,0.00,11.86,1.17,0.00,1.00
2012-01-07 08:00:00,81.89,0.00,80.20,1.69,87.24,0.00,87.24,0.00,14.30,1.41,0.00,1.00
2012-01-07 09:00:00,167.21,11.17,152.55,3.49,180.04,14.10,165.94,22.68,17.03,1.85,0.00,1.00
2012-01-07 10:00:00,732.07,633.33,82.92,15.81,816.68,726.48,90.20,934.41,19.74,2.42,0.00,0.00
2012-01-07 11:00:00,898.09,792.68,86.79,18.63,962.28,867.88,94.40,970.28,22.30,3.08,0.00,0.00
2012-01-07 12:00:00,1000.12,891.66,88.11,20.35,1051.06,955.22,95.84,990.32,25.33,1.59,0.00,0.00
2012-01-07 13:00:00,1027.46,918.12,88.53,20.81,1074.74,978.44,96.30,995.36,26.72,1.60,0.00,0.00
2012-01-07 14:00:00,978.85,872.05,86.80,20.00,1032.84,938.42,94.42,989.33,27.86,1.62,0.00,0.00
2012-01-07 15:00:00,858.51,757.56,82.98,17.98,928.52,838.26,90.26,970.79,27.56,1.62,0.00,0.00
2012-01-07 16:00:00,677.59,585.66,77.02,14.91,770.14,686.36,83.78,935.44,26.99,1.65,0.00,0.00
2012-01-07 17:00:00,454.55,374.90,68.60,11.05,570.94,496.32,74.62,873.82,26.19,1.71,0.00,0.00
2012-01-07 18:00:00,217.69,154.15,56.78,6.76,349.06,287.30,61.76,761.02,23.57,2.76,0.00,0.00
2012-01-07 19:00:00,40.18,0.00,37.64,2.54,131.40,90.46,40.94,515.83,21.25,2.15,0.00,0.00
2012-01-07 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.22,1.75,1.00,0.00
2012-01-07 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.63,1.53,1.00,0.00
2012-01-07 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.52,1.44,1.00,0.00
2012-01-07 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.93,1.44,1.00,0.00
2012-01-08 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.26,1.29,1.00,0.00
2012-01-08 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.59,0.99,1.00,0.00
2012-01-08 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93,0.75,1.00,0.00
2012-01-08 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.48,0.67,1.00,0.00
2012-01-08 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.08,0.66,1.00,0.00
2012-01-08 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.75,0.73,1.00,0.00
2012-01-08 06:00:00,10.33,0.00,10.11,0.21,11.00,0.00,11.00,0.00,11.62,0.71,1.00,0.00
2012-01-08 07:00:00,68.81,21.61,43.39,3.81,196.76,149.56,47.20,636.04,13.82,0.91,0.00,0.00
2012-01-08 08:00:00,291.03,224.65,58.19,8.19,422.82,359.52,63.30,826.04,16.26,1.31,0.00,0.00
2012-01-08 09:00:00,531.86,451.91,67.50,12.45,643.24,569.82,73.42,919.60,18.97,1.87,0.00,0.00
2012-01-08 10:00:00,748.46,658.51,73.79,16.16,834.68,754.42,80.26,972.27,21.66,2.56,0.00,0.00
2012-01-08 11:00:00,916.27,819.38,77.90,18.99,980.70,895.96,84.74,1002.99,24.20,3.36,0.00,0.00
2012-01-08 12:00:00,1018.94,918.18,80.06,20.70,1069.44,982.36,87.08,1019.24,27.92,1.82,0.00,0.00
2012-01-08 13:00:00,1046.76,944.78,80.81,21.17,1093.38,1005.48,87.90,1023.24,29.22,1.88,0.00,0.00
2012-01-08 14:00:00,997.66,897.55,79.76,20.35,1051.14,964.38,86.76,1016.69,30.28,1.96,0.00,0.00
2012-01-08 15:00:00,875.92,780.77,76.84,18.31,945.94,862.36,83.58,998.39,29.63,1.98,0.00,0.00
2012-01-08 16:00:00,692.51,605.33,71.97,15.22,785.96,707.68,78.28,964.03,28.73,2.03,0.00,0.00
2012-01-08 17:00:00,465.68,389.53,64.83,11.31,584.38,513.86,70.52,904.02,27.58,2.10,0.00,0.00
2012-01-08 18:00:00,223.63,162.28,54.39,6.95,359.16,300.00,59.16,793.99,25.29,2.42,0.00,0.00
2012-01-08 19:00:00,39.47,0.00,36.83,2.65,136.66,96.60,40.06,550.31,22.52,1.71,0.00,0.00
2012-01-08 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.06,1.25,1.00,0.00
2012-01-08 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.98,1.02,1.00,0.00
2012-01-08 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.40,0.93,1.00,0.00
2012-01-08 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.33,0.95,1.00,0.00
2012-01-09 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.15,1.47,1.00,0.00
2012-01-09 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.15,1.16,1.00,0.00
2012-01-09 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.17,0.91,1.00,0.00
2012-01-09 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.33,0.68,1.00,0.00
2012-01-09 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.54,0.52,1.00,0.00
2012-01-09 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.81,0.43,1.00,0.00
2012-01-09 06:00:00,9.65,0.00,9.45,0.20,10.28,0.00,10.28,0.00,8.75,0.27,1.00,0.00
2012-01-09 07:00:00,83.00,0.00,81.29,1.71,88.42,0.00,88.42,0.00,11.15,0.28,0.00,1.00
2012-01-09 08:00:00,293.01,226.05,58.73,8.24,425.46,361.58,63.88,835.30,13.80,0.53,0.00,0.00
2012-01-09 09:00:00,536.38,455.35,68.49,12.54,647.96,573.46,74.50,928.55,16.44,1.02,0.00,0.00
